0c161d8f4426d11f974cc5d465091cd9e61bcd46,Thu, 29 Mar 2018 10:35:33 -0400:Graham Wakefield
5aa593230584d5b5288603f5fc3e8e8b09e391b7,Thu, 29 Mar 2018 10:35:24 -0400:Graham Wakefield
94a515ed73076721598d574f98ebb3ac14753ff7,Thu, 29 Mar 2018 10:35:12 -0400:Graham Wakefield
72caf85c6fbb730347333967955fc204dd9cf1e3,Thu, 29 Mar 2018 10:35:02 -0400:Graham Wakefield
c9f02565d04237f2aaafb83fd839d8a8aab68950,Thu, 29 Mar 2018 10:34:44 -0400:Graham Wakefield
978f46dd9ca389bbdf76428f7997ab853b9e402a,Thu, 29 Mar 2018 10:34:36 -0400:Graham Wakefield
aa516e3a006b3054f0e384fe7a3be9d38f0d7490,Thu, 29 Mar 2018 10:34:21 -0400:Graham Wakefield
e1bc6a09d6bf45bf87d2b390165b8d4cfccbdfa7,Thu, 29 Mar 2018 10:33:29 -0400:Graham Wakefield
b170ce024f5245b909f2877aae16e9bb8627900f,Thu, 29 Mar 2018 10:33:00 -0400:Graham Wakefield
ef357f697182de99c5ff17aca28aefabf139a3b9,Thu, 29 Mar 2018 10:32:32 -0400:Graham Wakefield
e62b541e32ab6465d76f307a056b1e9a7bb31257,Thu, 29 Mar 2018 10:32:18 -0400:Graham Wakefield
62878feb8cf61a5bbccac9be5d1f448ce46aaea6,Thu, 29 Mar 2018 10:32:06 -0400:Graham Wakefield
d9ec698ccc663a74c9f345a75448b1be13d3c95f,Thu, 29 Mar 2018 10:32:03 -0400:Graham Wakefield
d19877b8230a8931e688a75842c521e304ab5f82,Thu, 29 Mar 2018 10:31:23 -0400:Graham Wakefield
7d89caad65683cf2317128b0b175de6879473b73,Thu, 29 Mar 2018 10:31:10 -0400:Graham Wakefield
91873a95498a4d4d63bfd89c83e6c57740164669,Thu, 29 Mar 2018 10:31:07 -0400:Graham Wakefield
25b2507c29d526671b26594f4a0374e9f7f680c3,Thu, 29 Mar 2018 10:31:05 -0400:Graham Wakefield
6be6649a4e0327497fabfdaa6b527045715f049a,Thu, 29 Mar 2018 10:30:52 -0400:Graham Wakefield
f3f5949ca5f2ae8e8e7340a495e72e913e48c1ba,Thu, 29 Mar 2018 10:30:42 -0400:Graham Wakefield
7a577c4b20a12b7c20a2f1a80f63448fddf7ffbc,Thu, 29 Mar 2018 10:30:37 -0400:Graham Wakefield
7dff32eede82bf5e6ca32d82d1368522c18809fc,Thu, 29 Mar 2018 10:30:35 -0400:Graham Wakefield
8a28c70099a02309bd67bf8ef2b63a6f94e0ea47,Thu, 29 Mar 2018 10:30:21 -0400:Graham Wakefield
57fd1c2eeca7403db9b11b8fb5309015d5357f65,Thu, 29 Mar 2018 10:30:18 -0400:Graham Wakefield
cda1bd64abcbbf3d21909097f975e55a6fa74fc1,Thu, 29 Mar 2018 10:30:11 -0400:Graham Wakefield
62357fc9628e44e0efa965d55ae152cf98186368,Thu, 29 Mar 2018 10:30:06 -0400:Graham Wakefield
930cdafa3f4f42a2a7ee07d18100398d35565f37,Thu, 29 Mar 2018 10:29:58 -0400:Graham Wakefield
f3da2d47474f745af8b477fee7a7db9a84d203c7,Thu, 29 Mar 2018 10:29:54 -0400:Graham Wakefield
288aa63b78da6f3ed1b57084c5cf7f82df21e7ea,Thu, 29 Mar 2018 10:29:51 -0400:Graham Wakefield
98557b77baaa772c03e39ef102daafe3daeb36c0,Thu, 29 Mar 2018 10:29:42 -0400:Graham Wakefield
30f0501a0bb854a41fb8a00914b9e58938ce6e14,Thu, 29 Mar 2018 10:29:41 -0400:Graham Wakefield
6ae502336fa91b6c4e8b1802a99a37f545eb06ee,Thu, 29 Mar 2018 10:29:31 -0400:Graham Wakefield
162aea0613461a971376cb56a2026773d4ecb55a,Thu, 29 Mar 2018 10:29:20 -0400:Graham Wakefield
f77f0bdbd944d21a55aa3105e147a7145e3c9d60,Thu, 29 Mar 2018 10:29:16 -0400:Graham Wakefield
5214bce499836ffc00c8fb453c065aedc1e533c5,Thu, 29 Mar 2018 10:28:43 -0400:Graham Wakefield
bb28ce05eef4f4dc999fb86df64d0af3beeba0a7,Thu, 29 Mar 2018 10:28:37 -0400:Graham Wakefield
7379396c6b3007ae9c833b918179075ff2529818,Thu, 29 Mar 2018 10:28:27 -0400:Graham Wakefield
5edc787c0aba54b8c3fea4fd7a88f305b40233a1,Thu, 29 Mar 2018 10:27:45 -0400:Graham Wakefield
ad60cd1a66074397a86651dcdf6b4b7ca8f7b271,Thu, 29 Mar 2018 10:27:36 -0400:Graham Wakefield
5fdb0d0eb7f7a39b01ed587f020095740a136213,Thu, 29 Mar 2018 10:27:22 -0400:Graham Wakefield
af2fc96be99010d5cd304ce8dbfec41cd426b7c7,Thu, 29 Mar 2018 10:27:10 -0400:Graham Wakefield
0f8afcbac01de77e8bf94563b0337b2e0fb7a077,Thu, 29 Mar 2018 10:26:57 -0400:Graham Wakefield
d9c80417928c44e9dd77f0b25de87291db714240,Thu, 29 Mar 2018 10:26:46 -0400:Graham Wakefield
f859af2df2e78ca14099230f45bda4f929bc181d,Thu, 29 Mar 2018 10:25:51 -0400:Graham Wakefield
71aa19e638ca708fc81155b415319d2d6a09a82e,Thu, 29 Mar 2018 10:25:36 -0400:Graham Wakefield
d909979e5d26f067cba832e2addfcb955537d441,Thu, 29 Mar 2018 10:25:32 -0400:Graham Wakefield
883298150127e2cc5ee71db8bac6bd773028b41d,Thu, 29 Mar 2018 10:25:10 -0400:Graham Wakefield
188f15cbd8ee38716c863fbd8f2b8539983bc733,Thu, 29 Mar 2018 10:24:31 -0400:Graham Wakefield
2e555830238a0c66a2acaf3b2db78f17435443da,Thu, 29 Mar 2018 10:24:08 -0400:Graham Wakefield
18e7c9721d9722321f728bd98b950fdbcf5399d9,Thu, 29 Mar 2018 10:23:43 -0400:Graham Wakefield
2eff0f111a53fc4827f2a5de51f8b53c088d11ca,Thu, 29 Mar 2018 10:23:17 -0400:Graham Wakefield
0070ddd82a7302bbc0ed2b2d2400f838928d5661,Thu, 29 Mar 2018 10:18:15 -0400:Graham Wakefield
9e01206950d863a35323aa326d3daa279e30dbfa,Thu, 29 Mar 2018 10:18:12 -0400:Graham Wakefield
d71de429595e51b3c44eafbfd0495918faee95e5,Thu, 29 Mar 2018 10:18:06 -0400:Graham Wakefield
94cb05270953d470ec35b5ec2a5e622f93f0c9fc,Thu, 29 Mar 2018 10:17:40 -0400:Graham Wakefield
fde7f10278a8ab5eb5d8786fb6e88197116e4bbc,Thu, 29 Mar 2018 10:17:30 -0400:Graham Wakefield
a418df4a1b37c0cda3aba2ddde10c50ec26bbd31,Thu, 29 Mar 2018 10:17:03 -0400:Graham Wakefield
7d0968bca7a03ea8ee6f97a4342f1e2dde7dafec,Thu, 29 Mar 2018 10:16:51 -0400:Graham Wakefield
f079e25fb4bea9ac62193a091a966342e041e756,Thu, 29 Mar 2018 10:16:24 -0400:Graham Wakefield
80c3bf29f8007ec794fad8a14e3d28b86371a2e3,Thu, 29 Mar 2018 10:15:59 -0400:Graham Wakefield
19e7df54dd9bc99521be969f59554a096b1669d8,Thu, 29 Mar 2018 10:15:31 -0400:Graham Wakefield
